source_file,species,ZC1_S4,ZC2_S5,ZC3_S6,ZC4_S7,ZP1_S20,ZP2_S21,ZP3_S22
2,Pseudomonas sp. M30-35,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas sp. ATCC 13867,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas sp. DC1.2,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas sp. Q1-7,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas putida,NA,7,NA,NA,NA,NA,NA
2,Pseudomonas monteilii,NA,7,NA,NA,NA,NA,NA
2,Pseudomonas fulva,NA,3,NA,NA,NA,NA,NA
2,Pseudomonas fluorescens,NA,6,NA,NA,NA,NA,NA
2,Pseudomonas mucidolens,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas tolaasii,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas orientalis,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas trivialis,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas poae,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas marginalis,NA,2,NA,NA,NA,NA,NA
2,Pseudomonas chlororaphis,NA,6,NA,NA,NA,NA,NA
2,Pseudomonas piscis,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas syringae,NA,5,NA,NA,NA,NA,NA
2,uncultured Pseudomonas sp.,NA,4,NA,NA,NA,NA,NA
2,Pseudomonas entomophila,NA,3,NA,NA,NA,NA,NA
2,Pseudomonas cavernae,NA,2,NA,NA,NA,NA,NA
2,Pseudomonas marincola,NA,2,NA,NA,NA,NA,NA
2,Pseudomonas helvetica,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas benzenivorans,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas anuradhapurensis,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas defluvii,NA,2,NA,NA,NA,NA,NA
2,Pseudomonas paralcaligenes,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas asplenii,NA,2,NA,NA,NA,NA,NA
2,Pseudomonas argentinensis,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas alkylphenolica,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas lalucatii,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas oryzae,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas pohangensis,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas helleri,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas siliginis,NA,3,NA,NA,NA,NA,NA
2,Pseudomonas saxonica,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas alvandae,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas triclosanedens,NA,1,NA,NA,NA,NA,NA
2,Pseudomonas fakonensis,NA,1,NA,NA,NA,NA,NA
2,Stutzerimonas stutzeri,NA,3,NA,NA,NA,NA,NA
2,Pseudomonadaceae bacterium T75,NA,1,NA,NA,NA,NA,NA
2,Aquipseudomonas campi,NA,1,NA,NA,NA,NA,NA
2,Metapseudomonas resinovorans,NA,1,NA,NA,NA,NA,NA
2,Azorhizophilus paspali,NA,1,NA,NA,NA,NA,NA
2,Marinobacter sp. Arc7-DN-1,NA,1,NA,NA,NA,NA,NA
2,Vibrio parahaemolyticus,NA,1,NA,NA,NA,NA,NA
2,Vibrio alginolyticus,NA,1,NA,NA,NA,NA,NA
2,Vibrio sp. VB16,NA,1,NA,NA,NA,NA,NA
2,Vibrio nigripulchritudo,NA,1,NA,NA,NA,NA,NA
2,Vibrio navarrensis,NA,1,NA,NA,NA,NA,NA
2,Vibrio tritonius,NA,1,NA,NA,NA,NA,NA
2,Photobacterium sp. TY1-4,NA,1,NA,NA,NA,NA,NA
2,Aeromonas veronii,NA,3,NA,NA,NA,NA,NA
2,Aeromonas sp. Ne-1,NA,1,NA,NA,NA,NA,NA
2,Aeromonas hydrophila,NA,1,NA,NA,NA,NA,NA
2,Aeromonas caviae,NA,1,NA,NA,NA,NA,NA
2,Pseudoalteromonas sp. R3,NA,1,NA,NA,NA,NA,NA
2,Pseudoalteromonas sp. CF6-2,NA,1,NA,NA,NA,NA,NA
2,Shewanella litorisediminis,NA,1,NA,NA,NA,NA,NA
2,Shewanella putrefaciens,NA,1,NA,NA,NA,NA,NA
2,Salinimonas sediminis,NA,1,NA,NA,NA,NA,NA
2,Haemophilus influenzae,NA,1,NA,NA,NA,NA,NA
2,Aggregatibacter actinomycetemcomitans,NA,1,NA,NA,NA,NA,NA
2,Actinobacillus succinogenes,NA,1,NA,NA,NA,NA,NA
2,Methylomicrobium lacus,NA,2,NA,NA,NA,NA,NA
2,Methylomarinum roseum,NA,1,NA,NA,NA,NA,NA
2,Marichromatium purpuratum,NA,1,NA,NA,NA,NA,NA
2,uncultured candidatus Porisulfidus sp.,NA,1,NA,NA,NA,NA,NA
2,Candidatus Thiodiazotropha sp. LNASS1,NA,1,NA,NA,NA,NA,NA
2,Acinetobacter calcoaceticus,NA,1,NA,NA,NA,NA,NA
2,Acinetobacter baumannii,NA,1,NA,NA,NA,NA,NA
2,Xanthomonas sacchari,NA,1,NA,NA,NA,NA,NA
2,Dyella sp. GSA-30,NA,1,NA,NA,NA,NA,NA
2,Halomonas sp. PA16-9,NA,1,NA,NA,NA,NA,NA
2,Oleiphilus messinensis,NA,1,NA,NA,NA,NA,NA
2,Methylophaga nitratireducenticrescens,NA,1,NA,NA,NA,NA,NA
2,Thiothrix subterranea,NA,1,NA,NA,NA,NA,NA
2,Legionella adelaidensis,NA,1,NA,NA,NA,NA,NA
2,Legionella sainthelensi,NA,1,NA,NA,NA,NA,NA
2,Candidatus Ruthturnera calyptogenae,NA,1,NA,NA,NA,NA,NA
2,Candidatus Thiodubiliella sp.,NA,1,NA,NA,NA,NA,NA
2,Aequoribacter fuscus,NA,1,NA,NA,NA,NA,NA
2,Salinisphaera sp. LB1,NA,1,NA,NA,NA,NA,NA
2,Mesorhizobium sp. ANAO-SY3R2,NA,1,NA,NA,NA,NA,NA
2,Mesorhizobium japonicum,NA,2,NA,NA,NA,NA,NA
2,Chelativorans sp. AA-79,NA,1,NA,NA,NA,NA,NA
2,Bradyrhizobium sp. 6(2017),NA,1,NA,NA,NA,NA,NA
2,Bradyrhizobium sp. CCBAU 51753,NA,1,NA,NA,NA,NA,NA
2,Bradyrhizobium daqingense,NA,1,NA,NA,NA,NA,NA
2,Neorhizobium galegae,NA,1,NA,NA,NA,NA,NA
2,Ensifer canadensis,NA,1,NA,NA,NA,NA,NA
2,Rhodoblastus sp.,NA,1,NA,NA,NA,NA,NA
2,Paracoccus denitrificans,NA,1,NA,NA,NA,NA,NA
2,Gemmobacter aquarius,NA,1,NA,NA,NA,NA,NA
2,Gymnodinialimonas ceratoperidinii,NA,1,NA,NA,NA,NA,NA
2,Pontivivens ytuae,NA,1,NA,NA,NA,NA,NA
2,Sulfitobacter mediterraneus,NA,1,NA,NA,NA,NA,NA
2,Antarctobacter heliothermus,NA,1,NA,NA,NA,NA,NA
2,Brevundimonas mediterranea,NA,1,NA,NA,NA,NA,NA
2,Brevundimonas bullata,NA,1,NA,NA,NA,NA,NA
2,Caulobacter sp. FWC26,NA,1,NA,NA,NA,NA,NA
2,Caulobacter vibrioides,NA,1,NA,NA,NA,NA,NA
2,Magnetospirillum sp. XM-1,NA,1,NA,NA,NA,NA,NA
2,Rhodospirillaceae bacterium,NA,1,NA,NA,NA,NA,NA
2,Azospirillum doebereinerae,NA,1,NA,NA,NA,NA,NA
2,Stella sp. ATCC 35155,NA,1,NA,NA,NA,NA,NA
2,uncultured Sphingopyxis sp.,NA,1,NA,NA,NA,NA,NA
2,Sphingorhabdus sp. YGSMI21,NA,1,NA,NA,NA,NA,NA
2,Croceicoccus marinus,NA,1,NA,NA,NA,NA,NA
2,Pelagerythrobacter marensis,NA,1,NA,NA,NA,NA,NA
2,Gluconobacter roseus,NA,1,NA,NA,NA,NA,NA
2,Hyphomonas sp. FCG-A18,NA,1,NA,NA,NA,NA,NA
2,Ralstonia solanacearum,NA,9,NA,NA,NA,NA,NA
2,Caballeronia sp. S22,NA,1,NA,NA,NA,NA,NA
2,Caballeronia sp. M1242,NA,1,NA,NA,NA,NA,NA
2,Burkholderia cepacia,NA,1,NA,NA,NA,NA,NA
2,Pandoraea pulmonicola,NA,1,NA,NA,NA,NA,NA
2,Mycoavidus sp. HKI,NA,1,NA,NA,NA,NA,NA
2,Massilia sp. WG5,NA,1,NA,NA,NA,NA,NA
2,Pseudoduganella sp. SL102,NA,1,NA,NA,NA,NA,NA
2,Janthinobacterium agaricidamnosum,NA,2,NA,NA,NA,NA,NA
2,Oxalobacteraceae bacterium OTU3CINTB1,NA,1,NA,NA,NA,NA,NA
2,Oxalobacter formigenes,NA,1,NA,NA,NA,NA,NA
2,Limnohabitans sp. TEGF004,NA,1,NA,NA,NA,NA,NA
2,Acidovorax sp. YS12,NA,1,NA,NA,NA,NA,NA
2,Paracidovorax avenae,NA,1,NA,NA,NA,NA,NA
2,Variovorax sp. PBL-H6,NA,1,NA,NA,NA,NA,NA
2,Simplicispira suum,NA,1,NA,NA,NA,NA,NA
2,Achromobacter sp. B7,NA,1,NA,NA,NA,NA,NA
2,Alcaligenaceae bacterium SJ-26,NA,1,NA,NA,NA,NA,NA
2,Chromobacterium rhizoryzae,NA,1,NA,NA,NA,NA,NA
2,Silvimonas soli,NA,1,NA,NA,NA,NA,NA
2,Nitrosomonas sp. Is79A3,NA,1,NA,NA,NA,NA,NA
2,Porphyromonas gingivalis,NA,2,NA,NA,NA,NA,NA
2,Porphyromonas somerae,NA,1,NA,NA,NA,NA,NA
2,Porphyromonas endodontalis,NA,1,NA,NA,NA,NA,NA
2,Candidatus Azobacteroides pseudotrichonymphae,NA,1,NA,NA,NA,NA,NA
2,uncultured Draconibacterium sp.,NA,2,NA,NA,NA,NA,NA
2,Prolixibacteraceae bacterium,NA,1,NA,NA,NA,NA,NA
2,Flavobacterium sp. Sr18,NA,3,NA,NA,NA,NA,NA
2,Christiangramia forsetii,NA,1,NA,NA,NA,NA,NA
2,Kaistella carnis,NA,1,NA,NA,NA,NA,NA
2,Chryseobacterium sp. KACC 21268,NA,1,NA,NA,NA,NA,NA
2,Candidatus Karelsulcia muelleri,NA,1,NA,NA,NA,NA,NA
2,Pedobacter sp. D749,NA,1,NA,NA,NA,NA,NA
2,Pedobacter cryoconitis,NA,1,NA,NA,NA,NA,NA
2,Sphingobacterium oryzagri,NA,1,NA,NA,NA,NA,NA
2,Mucilaginibacter ginsenosidivorax,NA,1,NA,NA,NA,NA,NA
2,Hymenobacter sp. 5317J-9,NA,1,NA,NA,NA,NA,NA
2,Chryseolinea soli,NA,1,NA,NA,NA,NA,NA
2,uncultured Chitinophagaceae bacterium,NA,1,NA,NA,NA,NA,NA
2,Campylobacter coli,NA,1,NA,NA,NA,NA,NA
2,Campylobacter rectus,NA,1,NA,NA,NA,NA,NA
2,Campylobacter fetus,NA,1,NA,NA,NA,NA,NA
2,Helicobacter apodemus,NA,1,NA,NA,NA,NA,NA
2,Helicobacter pylori,NA,1,NA,NA,NA,NA,NA
2,uncultured Aliarcobacter sp.,NA,2,NA,NA,NA,NA,NA
2,Sulfurospirillum diekertiae,NA,1,NA,NA,NA,NA,NA
2,Nitrosophilus alvini,NA,1,NA,NA,NA,NA,NA
2,Aquisphaera giovannonii,NA,2,NA,NA,NA,NA,NA
2,Tuwongella immobilis,NA,1,NA,NA,NA,NA,NA
2,Planctomycetaceae bacterium,NA,1,NA,NA,NA,NA,NA
2,Planctomycetia bacterium,NA,1,NA,NA,NA,NA,NA
2,uncultured Phycisphaerales bacterium,NA,1,NA,NA,NA,NA,NA
2,Phycisphaerales bacterium,NA,1,NA,NA,NA,NA,NA
2,Planctomycetota bacterium,NA,1,NA,NA,NA,NA,NA
2,Parachlamydiales bacterium,NA,1,NA,NA,NA,NA,NA
2,Desulfovibrio desulfuricans,NA,1,NA,NA,NA,NA,NA
2,Desulfovibrionaceae bacterium,NA,1,NA,NA,NA,NA,NA
2,Megalodesulfovibrio gigas,NA,1,NA,NA,NA,NA,NA
2,Pelobacter propionicus,NA,1,NA,NA,NA,NA,NA
2,Geopsychrobacteraceae bacterium,NA,1,NA,NA,NA,NA,NA
2,Desulfobacterales bacterium,NA,1,NA,NA,NA,NA,NA
2,uncultured Acidobacteriaceae bacterium,NA,1,NA,NA,NA,NA,NA
2,Candidatus Acidiferrales bacterium,NA,1,NA,NA,NA,NA,NA
2,Vicinamibacterales bacterium,NA,1,NA,NA,NA,NA,NA
2,Borrelia turcica,NA,1,NA,NA,NA,NA,NA
2,Pendulispora brunnea,NA,1,NA,NA,NA,NA,NA
2,uncultured bacterium,NA,55,NA,NA,NA,NA,NA
2,uncultured Poribacteria bacterium,NA,1,NA,NA,NA,NA,NA
2,Candidatus Poribacteria bacterium,NA,1,NA,NA,NA,NA,NA
2,uncultured Methylomirabilota bacterium,NA,1,NA,NA,NA,NA,NA
2,Candidatus Coatesbacteria bacterium,NA,1,NA,NA,NA,NA,NA
2,Pseudothermotoga thermarum,NA,1,NA,NA,NA,NA,NA
2,Allomeiothermus silvanus,NA,1,NA,NA,NA,NA,NA
2,bacterium,NA,1,NA,NA,NA,NA,NA
2,Saccharomyces cerevisiae,NA,11619,NA,NA,NA,NA,NA
2,Saccharomyces paradoxus,NA,45,NA,NA,NA,NA,NA
2,Saccharomyces kudriavzevii,NA,9,NA,NA,NA,NA,NA
2,Saccharomyces mikatae,NA,8,NA,NA,NA,NA,NA
2,Saccharomyces bayanus,NA,4,NA,NA,NA,NA,NA
2,Saccharomyces pastorianus,NA,6,NA,NA,NA,NA,NA
2,Saccharomyces eubayanus,NA,1,NA,NA,NA,NA,NA
2,Saccharomyces douglasii,NA,1,NA,NA,NA,NA,NA
2,Torulaspora delbrueckii,NA,3,NA,NA,NA,NA,NA
2,Monosporozyma servazzii,NA,2,NA,NA,NA,NA,NA
2,Lachancea kluyveri,NA,1,NA,NA,NA,NA,NA
2,Kluyveromyces marxianus,NA,1,NA,NA,NA,NA,NA
2,Kazachstania africana,NA,1,NA,NA,NA,NA,NA
2,Wickerhamomyces anomalus,NA,1,NA,NA,NA,NA,NA
2,Candida jiufengensis,NA,1,NA,NA,NA,NA,NA
2,Candida tropicalis,NA,1,NA,NA,NA,NA,NA
2,Yamadazyma tenuis,NA,1,NA,NA,NA,NA,NA
2,Scheffersomyces xylosifermentans,NA,1,NA,NA,NA,NA,NA
2,Nakazawaea ernobii,NA,3,NA,NA,NA,NA,NA
2,Pichia membranifaciens,NA,1,NA,NA,NA,NA,NA
2,Lipomyces chichibuensis,NA,1,NA,NA,NA,NA,NA
2,Apiospora arundinis,NA,3,NA,NA,NA,NA,NA
2,Xylaria bambusicola,NA,1,NA,NA,NA,NA,NA
2,Fusarium venenatum,NA,1,NA,NA,NA,NA,NA
2,Trichoderma aggressivum,NA,1,NA,NA,NA,NA,NA
2,Colletotrichum aenigma,NA,1,NA,NA,NA,NA,NA
2,Neurospora crassa,NA,1,NA,NA,NA,NA,NA
2,Penicillium griseofulvum,NA,1,NA,NA,NA,NA,NA
2,Penicillium nucicola,NA,1,NA,NA,NA,NA,NA
2,Penicillium hordei,NA,1,NA,NA,NA,NA,NA
2,Aspergillus steynii,NA,2,NA,NA,NA,NA,NA
2,Paecilomyces variotii,NA,1,NA,NA,NA,NA,NA
2,Talaromyces marneffei,NA,1,NA,NA,NA,NA,NA
2,Coccidioides posadasii,NA,1,NA,NA,NA,NA,NA
2,Alternaria alternata,NA,1,NA,NA,NA,NA,NA
2,Alternaria rosae,NA,1,NA,NA,NA,NA,NA
2,Plenodomus lingam,NA,1,NA,NA,NA,NA,NA
2,Trematosphaeria pertusa,NA,1,NA,NA,NA,NA,NA
2,Lasiodiplodia theobromae,NA,1,NA,NA,NA,NA,NA
2,Phyllosticta capitalensis,NA,1,NA,NA,NA,NA,NA
2,Schizosaccharomyces japonicus,NA,1,NA,NA,NA,NA,NA
2,Cryptococcus neoformans,NA,5371,NA,NA,NA,NA,NA
2,Cryptococcus neoformans AD hybrid,NA,12,NA,NA,NA,NA,NA
2,Cryptococcus gattii,NA,10,NA,NA,NA,NA,NA
2,Cryptococcus deuterogattii,NA,2,NA,NA,NA,NA,NA
2,Cryptococcus decagattii,NA,1,NA,NA,NA,NA,NA
2,Cryptococcus tetragattii,NA,1,NA,NA,NA,NA,NA
2,Cryptococcus bacillisporus,NA,1,NA,NA,NA,NA,NA
2,Cryptococcus sp. (in: basidiomycete fungi),NA,12,NA,NA,NA,NA,NA
2,Cryptococcus depauperatus,NA,1,NA,NA,NA,NA,NA
2,Heterobasidion irregulare,NA,1,NA,NA,NA,NA,NA
2,Suillus bovinus,NA,1,NA,NA,NA,NA,NA
2,Kalmanozyma brasiliensis,NA,1,NA,NA,NA,NA,NA
2,Pseudozyma flocculosa,NA,1,NA,NA,NA,NA,NA
2,Malassezia cuniculi,NA,1,NA,NA,NA,NA,NA
2,Meira miltonrushii,NA,1,NA,NA,NA,NA,NA
2,uncultured fungus,NA,10,NA,NA,NA,NA,NA
2,Gigaspora margarita,NA,1,NA,NA,NA,NA,NA
2,Mucor velutinosus,NA,1,NA,NA,NA,NA,NA
2,Homo sapiens,NA,23,NA,NA,NA,NA,NA
2,Pongo abelii,NA,1,NA,NA,NA,NA,NA
2,Macaca mulatta,NA,1,NA,NA,NA,NA,NA
2,Callithrix jacchus,NA,2,NA,NA,NA,NA,NA
2,Propithecus coquereli,NA,1,NA,NA,NA,NA,NA
2,Mus musculus,NA,4,NA,NA,NA,NA,NA
2,Arvicanthis niloticus,NA,1,NA,NA,NA,NA,NA
2,Peromyscus maniculatus,NA,2,NA,NA,NA,NA,NA
2,Onychomys torridus,NA,1,NA,NA,NA,NA,NA
2,Phodopus roborovskii,NA,1,NA,NA,NA,NA,NA
2,Nannospalax galili,NA,1,NA,NA,NA,NA,NA
2,Marmota monax,NA,1,NA,NA,NA,NA,NA
2,Oryctolagus cuniculus,NA,3,NA,NA,NA,NA,NA
2,Lontra canadensis,NA,1,NA,NA,NA,NA,NA
2,Lutra lutra,NA,1,NA,NA,NA,NA,NA
2,Mustela putorius,NA,1,NA,NA,NA,NA,NA
2,Meles meles,NA,1,NA,NA,NA,NA,NA
2,Canis lupus,NA,2,NA,NA,NA,NA,NA
2,Vulpes vulpes,NA,1,NA,NA,NA,NA,NA
2,Phoca vitulina,NA,2,NA,NA,NA,NA,NA
2,Ursus arctos,NA,1,NA,NA,NA,NA,NA
2,Leopardus geoffroyi,NA,1,NA,NA,NA,NA,NA
2,Felis catus,NA,1,NA,NA,NA,NA,NA
2,Panthera uncia,NA,1,NA,NA,NA,NA,NA
2,Acinonyx jubatus,NA,1,NA,NA,NA,NA,NA
2,Equus caballus,NA,6,NA,NA,NA,NA,NA
2,Hippopotamus amphibius,NA,2,NA,NA,NA,NA,NA
2,Ovis canadensis,NA,1,NA,NA,NA,NA,NA
2,Vicugna pacos,NA,1,NA,NA,NA,NA,NA
2,Saccopteryx bilineata,NA,2,NA,NA,NA,NA,NA
2,Myotis daubentonii,NA,1,NA,NA,NA,NA,NA
2,Dasypus novemcinctus,NA,1,NA,NA,NA,NA,NA
2,Notamacropus eugenii,NA,1,NA,NA,NA,NA,NA
2,Tachyglossus aculeatus,NA,1,NA,NA,NA,NA,NA
2,Melopsittacus undulatus,NA,1,NA,NA,NA,NA,NA
2,Prinia subflava,NA,1,NA,NA,NA,NA,NA
2,Aquila chrysaetos,NA,1,NA,NA,NA,NA,NA
2,Colius striatus,NA,1,NA,NA,NA,NA,NA
2,Egretta garzetta,NA,1,NA,NA,NA,NA,NA
2,Phalacrocorax carbo,NA,1,NA,NA,NA,NA,NA
2,Pterocles gutturalis,NA,1,NA,NA,NA,NA,NA
2,Meleagris gallopavo,NA,4,NA,NA,NA,NA,NA
2,Cygnus atratus,NA,1,NA,NA,NA,NA,NA
2,Anser cygnoides,NA,1,NA,NA,NA,NA,NA
2,Apteryx mantelli,NA,5,NA,NA,NA,NA,NA
2,Struthio camelus,NA,1,NA,NA,NA,NA,NA
2,Terrapene triunguis,NA,8,NA,NA,NA,NA,NA
2,Mauremys mutica,NA,1,NA,NA,NA,NA,NA
2,Anolis maynardi,NA,7,NA,NA,NA,NA,NA
2,Anolis carolinensis,NA,3,NA,NA,NA,NA,NA
2,Varanus komodoensis,NA,1,NA,NA,NA,NA,NA
2,Hemicordylus capensis,NA,1,NA,NA,NA,NA,NA
2,Sphaerodactylus townsendi,NA,1,NA,NA,NA,NA,NA
2,Eleutherodactylus coqui,NA,1,NA,NA,NA,NA,NA
2,Ranitomeya imitator,NA,1,NA,NA,NA,NA,NA
2,Rana temporaria,NA,1,NA,NA,NA,NA,NA
2,Pelobates fuscus,NA,1,NA,NA,NA,NA,NA
2,Microcaecilia unicolor,NA,1,NA,NA,NA,NA,NA
2,Geotrypetes seraphini,NA,1,NA,NA,NA,NA,NA
2,Simochromis diagramma,NA,3,NA,NA,NA,NA,NA
2,Oryzias latipes,NA,2,NA,NA,NA,NA,NA
2,Girardinichthys multiradiatus,NA,1,NA,NA,NA,NA,NA
2,Parambassis ranga,NA,1,NA,NA,NA,NA,NA
2,Pungitius pungitius,NA,3,NA,NA,NA,NA,NA
2,Gasterosteus aculeatus,NA,1,NA,NA,NA,NA,NA
2,Pseudoliparis swirei,NA,1,NA,NA,NA,NA,NA
2,Scatophagus argus,NA,1,NA,NA,NA,NA,NA
2,Nerophis lumbriciformis,NA,3,NA,NA,NA,NA,NA
2,Dunckerocampus dactyliophorus,NA,1,NA,NA,NA,NA,NA
2,Channa argus,NA,1,NA,NA,NA,NA,NA
2,Gadus macrocephalus,NA,1,NA,NA,NA,NA,NA
2,Melanogrammus aeglefinus,NA,1,NA,NA,NA,NA,NA
2,Oncorhynchus nerka,NA,1,NA,NA,NA,NA,NA
2,Hypomesus transpacificus,NA,1,NA,NA,NA,NA,NA
2,Danio rerio,NA,2,NA,NA,NA,NA,NA
2,Sinocyclocheilus rhinocerous,NA,1,NA,NA,NA,NA,NA
2,Myxocyprinus asiaticus,NA,1,NA,NA,NA,NA,NA
2,Triplophysa rosa,NA,1,NA,NA,NA,NA,NA
2,Neoarius graeffei,NA,2,NA,NA,NA,NA,NA
2,Electrophorus electricus,NA,1,NA,NA,NA,NA,NA
2,Paramormyrops kingsleyae,NA,1,NA,NA,NA,NA,NA
2,Pristis pectinata,NA,1,NA,NA,NA,NA,NA
2,Branchiostoma belcheri,NA,1,NA,NA,NA,NA,NA
2,Branchiostoma lanceolatum,NA,1,NA,NA,NA,NA,NA
2,Branchiostoma floridae,NA,1,NA,NA,NA,NA,NA
2,Saccoglossus kowalevskii,NA,1,NA,NA,NA,NA,NA
2,Bombus pyrosoma,NA,2,NA,NA,NA,NA,NA
2,Apis mellifera,NA,2,NA,NA,NA,NA,NA
2,Habropoda laboriosa,NA,1,NA,NA,NA,NA,NA
2,Megachile rotundata,NA,2,NA,NA,NA,NA,NA
2,Cyphomyrmex costatus,NA,2,NA,NA,NA,NA,NA
2,Dinoponera quadriceps,NA,1,NA,NA,NA,NA,NA
2,Polistes dominula,NA,1,NA,NA,NA,NA,NA
2,Microplitis demolitor,NA,1,NA,NA,NA,NA,NA
2,Diachasma alloeum,NA,1,NA,NA,NA,NA,NA
2,Drosophila subpulchrella,NA,1,NA,NA,NA,NA,NA
2,Drosophila suzukii,NA,1,NA,NA,NA,NA,NA
2,Drosophila kikkawai,NA,1,NA,NA,NA,NA,NA
2,Drosophila virilis,NA,1,NA,NA,NA,NA,NA
2,Drosophila navojoa,NA,1,NA,NA,NA,NA,NA
2,Teleopsis dalmanni,NA,1,NA,NA,NA,NA,NA
2,Anopheles bellator,NA,2,NA,NA,NA,NA,NA
2,Anopheles maculipalpis,NA,1,NA,NA,NA,NA,NA
2,Ochlerotatus camptorhynchus,NA,1,NA,NA,NA,NA,NA
2,Sitodiplosis mosellana,NA,1,NA,NA,NA,NA,NA
2,Spodoptera frugiperda,NA,2,NA,NA,NA,NA,NA
2,Trichoplusia ni,NA,1,NA,NA,NA,NA,NA
2,Helicoverpa assulta,NA,1,NA,NA,NA,NA,NA
2,Ostrinia nubilalis,NA,2,NA,NA,NA,NA,NA
2,Galleria mellonella,NA,1,NA,NA,NA,NA,NA
2,Pieris rapae,NA,1,NA,NA,NA,NA,NA
2,Harmonia axyridis,NA,2,NA,NA,NA,NA,NA
2,Sitophilus oryzae,NA,1,NA,NA,NA,NA,NA
2,Timema monikensis,NA,3,NA,NA,NA,NA,NA
2,Timema poppense,NA,5,NA,NA,NA,NA,NA
2,Timema bartmani,NA,3,NA,NA,NA,NA,NA
2,Timema genevievae,NA,1,NA,NA,NA,NA,NA
2,Timema cristinae,NA,1,NA,NA,NA,NA,NA
2,Timema californicum,NA,2,NA,NA,NA,NA,NA
2,Episactus tristani,NA,1,NA,NA,NA,NA,NA
2,Michalowskiya breviprocessa,NA,1,NA,NA,NA,NA,NA
2,Homalodisca vitripennis,NA,1,NA,NA,NA,NA,NA
2,Daktulosphaira vitifoliae,NA,1,NA,NA,NA,NA,NA
2,Planococcus citri,NA,1,NA,NA,NA,NA,NA
2,Cimex lectularius,NA,1,NA,NA,NA,NA,NA
2,Cloeon dipterum,NA,1,NA,NA,NA,NA,NA
2,Folsomia candida,NA,1,NA,NA,NA,NA,NA
2,Cherax quadricarinatus,NA,3,NA,NA,NA,NA,NA
2,Palaemon carinicauda,NA,2,NA,NA,NA,NA,NA
2,Penaeus vannamei,NA,1,NA,NA,NA,NA,NA
2,Eurytemora carolleeae,NA,1,NA,NA,NA,NA,NA
2,Notodromas monacha,NA,2,NA,NA,NA,NA,NA
2,Darwinula stevensoni,NA,2,NA,NA,NA,NA,NA
2,Cyprideis torosa,NA,1,NA,NA,NA,NA,NA
2,Daphnia magna,NA,1,NA,NA,NA,NA,NA
2,Medioppia subpectinata,NA,4,NA,NA,NA,NA,NA
2,Oppiella nova,NA,2,NA,NA,NA,NA,NA
2,Ornithodoros turicata,NA,1,NA,NA,NA,NA,NA
2,Argiope bruennichi,NA,1,NA,NA,NA,NA,NA
2,Caenorhabditis briggsae,NA,1,NA,NA,NA,NA,NA
2,Strongyloides papillosus,NA,1,NA,NA,NA,NA,NA
2,Gordionus sp. m RMFG-2023,NA,1,NA,NA,NA,NA,NA
2,Aplysia californica,NA,3,NA,NA,NA,NA,NA
2,Biomphalaria glabrata,NA,2,NA,NA,NA,NA,NA
2,Haliotis rubra,NA,1,NA,NA,NA,NA,NA
2,Solecurtus divaricatus,NA,1,NA,NA,NA,NA,NA
2,Mercenaria mercenaria,NA,1,NA,NA,NA,NA,NA
2,Magallana gigas,NA,1,NA,NA,NA,NA,NA
2,Spirometra erinaceieuropaei,NA,2,NA,NA,NA,NA,NA
2,Dicrocoelium dendriticum,NA,2,NA,NA,NA,NA,NA
2,Hydractinia symbiolongicarpus,NA,1,NA,NA,NA,NA,NA
2,Acropora digitifera,NA,1,NA,NA,NA,NA,NA
2,Pyrus x bretschneideri,NA,1,NA,NA,NA,NA,NA
2,Malus domestica,NA,1,NA,NA,NA,NA,NA
2,Prunus dulcis,NA,1,NA,NA,NA,NA,NA
2,Rosa agrestis,NA,2,NA,NA,NA,NA,NA
2,Rosa rugosa,NA,1,NA,NA,NA,NA,NA
2,Ziziphus jujuba,NA,2,NA,NA,NA,NA,NA
2,Cannabis sativa,NA,1,NA,NA,NA,NA,NA
2,Populus trichocarpa,NA,1,NA,NA,NA,NA,NA
2,Hevea brasiliensis,NA,1,NA,NA,NA,NA,NA
2,Malpighia emarginata,NA,1,NA,NA,NA,NA,NA
2,Cicer arietinum,NA,1,NA,NA,NA,NA,NA
2,Vicia villosa,NA,1,NA,NA,NA,NA,NA
