species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Sulfidibacter corallicola,7,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Geothrix sp. 21YS21S-2,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Geothrix sp. PMB-07,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Geothrix sp.,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Holophagales bacterium,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidobacteriota bacterium,9,37,NA,1,NA,1,NA,1,NA,3,NA,NA
Syntrophotalea acetylenica,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geopsychrobacteraceae bacterium,9,7,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Desulfuromonas versatilis,5,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA
uncultured Desulfuromonas sp.,1,3,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Geotalea uraniireducens,8,2,NA,NA,4,2,NA,NA,NA,NA,NA,NA
Desulfosarcina alkanivorans,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Desulfosarcina sp.,4,4,NA,NA,1,NA,NA,NA,NA,NA,NA,1
Desulfosarcina sp. BuS5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Desulfatitalea sp.,1,4,NA,NA,NA,3,NA,NA,1,NA,NA,NA
Desulfobacterales bacterium,21,25,NA,NA,924,7,NA,1,NA,1,1,1
uncultured Desulfobacter sp.,3,11,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Desulfobacteraceae bacterium,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Desulfatibacillum aliphaticivorans,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfatiglandales bacterium,1,5,NA,NA,5,NA,NA,NA,4,NA,NA,NA
Nitratidesulfovibrio liaohensis,17,3,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfovibrio piger,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfovibrio subterraneus,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfovibrio desulfuricans,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Mailhella sp.,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfovibrionaceae bacterium,2,14,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Maridesulfovibrio sp.,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudodesulfovibrio sediminis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfomicrobium orale,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfomicrobium baculatum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Desulfobulbus sp.,6,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobulbus propionicus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Desulforhopalus sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syntrophales bacterium,2,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
uncultured Syntrophobacter sp.,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Syntrophorhabdaceae bacterium,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Candidatus Manganitrophus sp.,107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospira sp. KM1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospira sp.,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nitrospira inopinata,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospirales bacterium,3,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA
bacterium,87,54,1,3,1,4,NA,2,1,1,32,NA
Candidatus Saccharibacteria bacterium TM7i,16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Saccharibacteria bacterium,3,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Candidatus Nanogingivalaceae bacterium,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nanosynbacter sp. HMT-348_TM7c-JB,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Kaiserbacteria bacterium,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nomurabacteria bacterium,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Candidatus Poribacteria bacterium,3,17,NA,NA,10,5,NA,NA,3,NA,NA,NA
uncultured Poribacteria bacterium,1,4,NA,NA,4,1,NA,NA,NA,NA,42,NA
Candidatus Peribacter riflensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Peribacteria bacterium,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Candidatus Sumerlaea chitinivorans,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Binatia bacterium,1,23,1,NA,NA,2,NA,NA,NA,NA,NA,1
Spirochaetia bacterium,13,13,NA,1,2,2,NA,1,1,NA,NA,1
Marispirochaeta aestuarii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brucepastera parasyntrophica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leptospira kobayashii,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Spirochaetota bacterium,1,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
Fusobacterium hwasookii,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fusobacterium animalis,1,7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Leptotrichia sp. oral taxon 498,1,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
Helicobacter sp. NHP19-012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurimonas paralvinellae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurovum sp. NBC37-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dictyoglomus thermophilum,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Candidatus Entotheonella sp.,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Elusimicrobiota bacterium,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Krumholzibacteriia bacterium,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pigmentibacter ruber,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homo sapiens,3832,6913,11510,16262,2106,429,762,357,25,728,63,552
Pan troglodytes,14,73,382,126,6,21,1,12,NA,7,8,20
Pongo abelii,1,26,24,26,NA,9,1,3,NA,8,NA,4
Symphalangus syndactylus,33,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
Hylobates moloch,1,3,63,1,1,NA,NA,NA,NA,NA,NA,NA
Macaca mulatta,9,31,38,39,7,11,1,2,NA,2,1,NA
Macaca fascicularis,4,6,3,13,1,4,1,NA,NA,NA,12,4
Cercocebus atys,1,6,2,1,NA,1,NA,NA,NA,NA,NA,NA
Piliocolobus tephrosceles,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Saimiri boliviensis,19,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Callithrix jacchus,12,9,10,7,3,6,9,2,NA,1,NA,NA
Cebus imitator,1,11,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Plecturocebus moloch,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microcebus murinus,175,7,NA,2,NA,4,NA,NA,NA,NA,NA,NA
Propithecus coquereli,1,4,NA,NA,1,1,NA,NA,NA,NA,3,NA
Nycticebus coucang,2,3,NA,2,2,NA,NA,1,NA,NA,NA,NA
Alexandromys fortis,92,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myodes glareolus,3,1,NA,1,3,NA,23,NA,NA,NA,NA,NA
Mesocricetus auratus,2,4,NA,NA,5,1,NA,NA,5,1,NA,NA
Mus musculus,85,204,20,19,179,99,11,18,34,7,143,10
Rattus norvegicus,4,24,NA,2,6,14,1,NA,5,NA,3,NA
Rattus rattus,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Mastomys coucha,1,2,3,NA,NA,4,NA,NA,NA,NA,NA,NA
Nannospalax galili,1,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Heterocephalus glaber,113,130,33,18,64,53,4,8,12,5,4,7
Cavia porcellus,8,7,NA,NA,7,2,NA,2,NA,NA,NA,3
Dipodomys spectabilis,3,NA,NA,1,6,2,NA,NA,NA,NA,NA,NA
Castor canadensis,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Sciurus carolinensis,2,3,NA,1,3,NA,NA,NA,NA,NA,2,1
Marmota marmota,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Oryctolagus cuniculus,4,9,NA,1,2,5,NA,1,NA,NA,NA,1
Ochotona princeps,1,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Galeopterus variegatus,3,3,NA,NA,2,2,NA,NA,1,NA,NA,NA
Tupaia chinensis,1,10,NA,NA,NA,1,NA,NA,NA,NA,1,NA
Tupaia belangeri,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
Sus scrofa,42,61,11,6,27,26,8,6,6,8,4,3
Phacochoerus africanus,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bubalus kerabau,12,NA,NA,NA,4,NA,NA,1,1,NA,NA,NA
Oryx dammah,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muntiacus reevesi,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Lagenorhynchus albirostris,5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Kogia breviceps,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Balaenoptera musculus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Felis catus,30,50,NA,NA,3,2,NA,NA,NA,1,NA,NA
Panthera uncia,20,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mustela lutreola,6,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mustela erminea,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA
Lutra lutra,1,7,NA,NA,1,3,NA,NA,NA,NA,NA,NA
Gulo gulo,1,5,NA,NA,2,2,NA,NA,NA,1,NA,NA
Canis lupus,2,37,NA,10,2,33,1,NA,2,1,NA,NA
Neomonachus schauinslandi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equus caballus,31,202,8,30,171,61,10,12,14,11,13,1
Pteropus vampyrus,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus sinicus,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Hipposideros armiger,1,1,NA,NA,4,1,1,NA,NA,NA,NA,NA
Artibeus jamaicensis,2,6,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Phyllostomus hastatus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miniopterus natalensis,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Manis javanica,3,6,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Talpa occidentalis,1,4,NA,1,NA,2,NA,NA,1,NA,NA,NA
Suncus etruscus,1,3,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Dasypus novemcinctus,3,9,NA,NA,9,3,NA,1,NA,NA,1,NA
Orycteropus afer,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Echinops telfairi,1,4,1,NA,9,2,NA,NA,NA,NA,NA,NA
Sarcophilus harrisii,4,10,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
Antechinus flavipes,1,9,NA,NA,2,NA,NA,NA,3,NA,1,NA
Gracilinanus agilis,1,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA
Dromiciops gliroides,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ornithorhynchus anatinus,3,15,NA,NA,3,2,2,NA,NA,NA,NA,NA
Elgaria multicarinata,425,8,NA,NA,NA,1,NA,NA,NA,NA,1,NA
Varanus komodoensis,14,5,NA,NA,2,2,NA,NA,1,1,1,NA
Pseudoxenodon stejnegeri,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ahaetulla prasina,1,1,NA,NA,NA,5,NA,NA,1,NA,NA,NA
Crotalus tigris,3,6,NA,NA,NA,4,NA,3,NA,NA,NA,NA
Sceloporus undulatus,2,8,NA,NA,NA,4,NA,1,NA,1,NA,NA
Rhineura floridana,1,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Hemicordylus capensis,1,8,NA,NA,NA,3,NA,1,4,NA,1,1
Eublepharis macularius,5,4,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Sphaerodactylus townsendi,3,2,NA,NA,1,NA,2,NA,NA,NA,NA,NA
Motacilla alba,12,6,NA,NA,NA,2,NA,NA,2,NA,NA,NA
Taeniopygia guttata,3,5,1,NA,3,1,NA,1,1,NA,NA,NA
Haemorhous mexicanus,1,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
Passer domesticus,1,7,NA,NA,NA,4,NA,NA,NA,NA,9,NA
Corvus brachyrhynchos,3,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pipra filicauda,1,2,NA,NA,NA,2,3,NA,NA,NA,NA,NA
Corapipo altera,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malurus melanocephalus,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zonotrichia albicollis,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Poecile atricapillus,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sturnus vulgaris,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Myiozetetes cayanensis,1,5,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Nestor notabilis,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Neopsephotus bourkii,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Strigops habroptila,1,4,NA,NA,19,1,NA,NA,NA,NA,NA,NA
Melopsittacus undulatus,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Cariama cristata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harpia harpyja,36,1,NA,NA,12,NA,NA,NA,NA,NA,NA,NA
Colius striatus,4,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Indicator indicator,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyto alba,1,2,NA,NA,1,1,NA,NA,2,NA,NA,NA
Larus michahellis,77,63,NA,1,22,35,1,6,3,3,15,NA
Calidris pugnax,1,3,NA,NA,1,NA,1,NA,NA,NA,NA,NA
Pterocles gutturalis,22,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Columba livia,1,8,NA,NA,2,NA,NA,1,NA,NA,NA,NA
Calypte anna,2,4,NA,NA,NA,1,25,NA,NA,NA,NA,NA
Antrostomus carolinensis,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Opisthocomus hoazin,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Gallus gallus,8,21,NA,NA,26,7,NA,2,1,NA,2,NA
Phasianus colchicus,6,7,NA,NA,2,1,2,NA,NA,NA,NA,NA
Meleagris gallopavo,12,65,13,6,159,24,5,10,5,1,3,1
Tympanuchus pallidicinctus,2,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Coturnix japonica,1,6,NA,NA,6,2,22,NA,10012,NA,NA,NA
Cyrtonyx montezumae,2,2,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Numida meleagris,2,5,NA,NA,13,5,NA,NA,NA,NA,NA,NA
Aythya fuligula,4,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Anas platyrhynchos,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anser cygnoides,1,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Apteryx mantelli,150,118,5,12,31,58,5,8,48,4,13,2
Rhea pennata,1,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Crocodylus porosus,1,NA,NA,NA,2,2,NA,1,NA,NA,NA,NA
Gopherus flavomarginatus,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermochelys coriacea,1,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pelodiscus sinensis,2,4,NA,NA,10,1,NA,NA,3,NA,NA,NA
Emydura macquarii,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eleutherodactylus coqui,2,1,NA,NA,1,1,NA,1,NA,NA,1,NA
Hyla sarda,1,6,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Bufo gargarizans,1,1,NA,1,4,NA,NA,NA,2000,NA,NA,NA
Odorrana kweichowensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rana temporaria,1,6,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Pseudophryne corroboree,1,7,NA,NA,1,3,NA,NA,1,NA,NA,NA
Xenopus laevis,3,13,NA,1,1,5,1,NA,NA,NA,NA,NA
Xenopus tropicalis,2,5,NA,NA,2996,3,NA,NA,9,NA,NA,1
Bombina bombina,4,1,NA,2,NA,3,NA,NA,NA,1,NA,NA
Pelobates fuscus,1,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Andrias davidianus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microcaecilia unicolor,4,2,NA,NA,1,2,NA,NA,NA,NA,1,1
Rhinatrema bivittatum,3,9,NA,NA,NA,2,NA,NA,1,NA,2,NA
Geotrypetes seraphini,1,2,NA,NA,1,4,NA,1,NA,NA,NA,NA
Protopterus annectens,57,7,NA,1,NA,3,NA,1,NA,NA,NA,1
Latimeria chalumnae,1,2,NA,NA,26,2,NA,NA,NA,2,NA,NA
Solea solea,273,6,NA,1,NA,NA,NA,1,NA,NA,NA,NA
Pleuronectes platessa,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Platichthys flesus,3,1,NA,NA,NA,3,NA,NA,1,NA,NA,NA
Paralichthys olivaceus,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Cynoglossus semilaevis,1,5,1,NA,4,NA,NA,NA,1,NA,2,NA
Amphiprion ocellaris,78,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Stegastes partitus,65,6,NA,NA,128,2,NA,NA,NA,NA,2,1
Acanthochromis polyacanthus,3,8,NA,1,7,2,1,1,NA,NA,1,NA
Parambassis ranga,2,5,NA,NA,22,3,NA,NA,NA,NA,NA,NA
Salarias fasciatus,27,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Oryzias latipes,9,44,2,3,22,29,3,5,2,2,NA,1
Oryzias melastigma,5,12,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Xiphophorus couchianus,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poecilia mexicana,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poecilia reticulata,1,5,NA,1,1,3,NA,NA,1,NA,NA,NA
Poeciliopsis prolifica,1,3,NA,NA,11,1,NA,1,2,NA,1,NA
Fundulus heteroclitus,1,6,2,3,1,1,NA,NA,NA,NA,NA,NA
Austrofundulus limnaeus,3,7,1,NA,3,2,NA,NA,1,NA,NA,NA
Melanotaenia boesemani,1,3,NA,NA,106,3,NA,1,1,NA,1,NA
Oreochromis aureus,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Archocentrus centrarchus,4,4,NA,1,2,19,NA,1,NA,1,1,NA
Mugil cephalus,1,8,NA,1,1,1,NA,NA,8,NA,NA,NA
Pungitius pungitius,162,49,2,2,8,13,NA,3,76,2,2,1
Anoplopoma fimbria,1,2,NA,NA,NA,5,NA,1,NA,NA,NA,NA
Pseudoliparis swirei,1,10,NA,1,1,1,NA,1,NA,NA,NA,NA
Eleginops maclovinus,11,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Trematomus bernacchii,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Perca fluviatilis,4,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sander lucioperca,1,4,1,NA,NA,NA,NA,NA,1,2,NA,NA
Etheostoma cragini,1,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Epinephelus lanceolatus,1,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA
Epinephelus fuscoguttatus,1,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA
Epinephelus moara,1,7,NA,NA,NA,1,NA,2,1,NA,NA,NA
Plectropomus leopardus,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Sebastes umbrosus,2,7,NA,NA,NA,NA,NA,1,NA,NA,1,NA
Acanthopagrus latus,5,11,NA,NA,1,NA,NA,2,NA,NA,NA,NA
Notolabrus celidotus,3,2,1,NA,1,1,NA,NA,NA,NA,NA,NA
Cheilinus undulatus,2,6,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Chelmon rostratus,4,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Siniperca chuatsi,3,10,NA,NA,8,2,NA,NA,2,NA,NA,1
Larimichthys crocea,1,9,NA,NA,NA,4,NA,NA,NA,NA,NA,1
Takifugu rubripes,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus zosterae,33,7,NA,NA,20,2,NA,NA,NA,2,2,NA
Hippocampus comes,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Syngnathus acus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syngnathus typhle,2,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nerophis ophidion,2,5,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Nerophis lumbriciformis,2,5,NA,NA,NA,1,NA,NA,4,NA,NA,NA
Doryrhamphus excisus,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Phyllopteryx taeniolatus,1,9,NA,NA,83,2,NA,NA,NA,NA,NA,NA
Dunckerocampus dactyliophorus,1,5,NA,NA,NA,NA,NA,2,NA,1,NA,NA
Syngnathoides biaculeatus,1,9,NA,1,NA,1,1,NA,NA,1,2,NA
Betta splendens,19,10,NA,NA,2,2,NA,NA,1,1,1,NA
Anabas testudineus,1,8,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Channa argus,7,10,NA,NA,1,3,NA,NA,5,NA,NA,NA
Mastacembelus armatus,1,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Monopterus albus,1,1,NA,2,NA,1,2,1,NA,NA,NA,NA
Boleophthalmus pectinirostris,11,6,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
Sphaeramia orbicularis,1,5,1,NA,5,1,NA,1,NA,1,NA,NA
Scomber japonicus,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Scomber scombrus,1,2,NA,NA,68,1,NA,NA,NA,NA,NA,NA
Salmo salar,6,9,NA,1,NA,2,NA,NA,15,NA,NA,NA
Salmo trutta,2,4,NA,NA,NA,NA,NA,NA,NA,1,1,NA
Oncorhynchus masou,2,9,NA,NA,NA,6,1,NA,NA,NA,1,NA
Oncorhynchus nerka,1,2,NA,NA,47,NA,NA,NA,29,NA,NA,NA
Oncorhynchus keta,1,6,NA,2,3,1,NA,NA,NA,NA,NA,NA
Salvelinus namaycush,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvelinus alpinus,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Coregonus clupeaformis,1,5,NA,NA,5,1,NA,NA,NA,NA,NA,NA
Esox lucius,3,7,NA,NA,NA,4,3,1,1,NA,NA,NA
Osmerus eperlanus,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Danio rerio,39,88,1,4,15,50,1,15,28,4,8,1
Danio aesculapii,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Carassius gibelio,15,3,1,NA,3,NA,NA,NA,NA,NA,NA,NA
Carassius carassius,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Cyprinus carpio,1,11,NA,NA,NA,4,2,1,NA,1,2,1
Onychostoma macrolepis,6,5,NA,NA,NA,5,NA,1,NA,NA,2,NA
Puntigrus tetrazona,1,5,NA,1,NA,5,NA,NA,1,NA,NA,NA
Pseudorasbora parva,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paramisgurnus dabryanus,8,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Triplophysa rosa,1,4,NA,NA,NA,3,NA,1,NA,NA,NA,NA
Xyrauchen texanus,2,8,NA,1,1,4,NA,NA,NA,NA,NA,NA
Myxocyprinus asiaticus,1,8,NA,1,NA,3,NA,NA,NA,NA,NA,1
Colossoma macropomum,9,3,NA,NA,2,2,NA,NA,NA,1,2,NA
Pygocentrus nattereri,1,3,3,NA,1,8,1,1,NA,NA,NA,NA
Astyanax mexicanus,3,9,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Hoplias malabaricus,2,7,1,1,1,2,NA,NA,1,NA,1,NA
Ictalurus punctatus,2,6,NA,1,2,NA,NA,2,NA,NA,NA,NA
Ictalurus furcatus,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pangasianodon hypophthalmus,3,8,NA,NA,NA,2,NA,1,NA,NA,NA,1
Tachysurus fulvidraco,2,2,NA,NA,2,4,NA,NA,NA,NA,NA,NA
Tachysurus vachellii,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Engraulis encrasicolus,3,12,NA,NA,2,2,NA,1,NA,1,NA,NA
Clupea harengus,1,6,NA,NA,NA,3,1,NA,NA,NA,1,NA
Denticeps clupeoides,1,5,NA,1,3,1,NA,1,42,NA,3,NA
Brienomyrus brachyistius,6,9,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Scleropages formosus,1,9,NA,NA,1,2,NA,NA,1,NA,NA,NA
Anguilla rostrata,3,11,NA,NA,NA,3,NA,NA,1,NA,1,NA
Conger conger,1,9,NA,NA,1,2,NA,NA,1,NA,NA,NA
Megalops cyprinoides,2,2,NA,NA,1,2,NA,NA,NA,NA,NA,1
Amia calva,119,6,NA,NA,4,4,NA,NA,NA,NA,NA,NA
Lepisosteus oculatus,4,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Scaphirhynchus platorynchus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acipenser ruthenus,1,9,NA,NA,1,1,NA,NA,NA,NA,NA,1
Polypterus senegalus,5,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Hemiscyllium ocellatum,4,7,NA,NA,10,1,NA,NA,NA,NA,NA,NA
Chiloscyllium plagiosum,2,3,NA,1,2,NA,NA,1,NA,NA,NA,NA
Rhincodon typus,1,2,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Stegostoma tigrinum,1,6,NA,NA,14,3,1,NA,NA,NA,NA,NA
Carcharodon carcharias,1,5,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Scyliorhinus canicula,1,5,NA,NA,2,1,NA,NA,NA,NA,NA,NA
