species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Boleophthalmus pectinirostris,6,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
Salmo salar,3,5,NA,1,NA,1,NA,NA,12,NA,NA,NA
Salmo trutta,1,3,NA,NA,NA,NA,NA,NA,NA,1,2,NA
Salvelinus namaycush,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvelinus alpinus,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Oncorhynchus nerka,1,2,NA,NA,45,NA,NA,NA,13,NA,NA,NA
Oncorhynchus keta,1,3,NA,2,3,1,NA,NA,NA,NA,NA,NA
Esox lucius,3,3,NA,NA,NA,3,3,1,NA,NA,NA,NA
Osmerus eperlanus,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Danio rerio,25,68,NA,3,9,41,1,13,20,4,9,NA
Carassius gibelio,13,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Puntigrus tetrazona,1,5,NA,NA,NA,4,NA,NA,1,NA,NA,NA
Pseudorasbora parva,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paramisgurnus dabryanus,6,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Triplophysa rosa,1,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA
Xyrauchen texanus,2,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Myxocyprinus asiaticus,1,4,NA,1,NA,1,NA,NA,NA,NA,NA,1
Colossoma macropomum,8,3,NA,NA,1,1,NA,NA,NA,1,2,NA
Astyanax mexicanus,2,6,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Hoplias malabaricus,1,5,NA,1,1,1,NA,NA,NA,NA,NA,NA
Ictalurus punctatus,2,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
Tachysurus fulvidraco,2,1,NA,NA,1,4,NA,NA,NA,NA,NA,NA
Pangasianodon hypophthalmus,1,2,NA,NA,NA,2,NA,1,NA,NA,NA,1
Engraulis encrasicolus,2,7,NA,NA,2,2,NA,1,NA,1,NA,NA
Clupea harengus,1,5,NA,NA,NA,2,NA,NA,NA,NA,1,NA
Denticeps clupeoides,1,4,NA,1,1,1,NA,1,20,NA,3,NA
Brienomyrus brachyistius,6,6,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Scleropages formosus,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Anguilla rostrata,1,9,NA,NA,NA,1,NA,NA,1,NA,1,NA
Conger conger,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Amia calva,70,5,NA,NA,4,3,NA,NA,NA,NA,NA,NA
Lepisosteus oculatus,2,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Scaphirhynchus platorynchus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acipenser ruthenus,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Hemiscyllium ocellatum,1,6,NA,NA,6,1,NA,NA,NA,NA,NA,NA
Stegostoma tigrinum,1,4,NA,NA,14,3,1,NA,NA,NA,NA,NA
Rhincodon typus,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Callorhinchus milii,3,6,NA,NA,2,3,NA,1,NA,NA,NA,NA
Lethenteron reissneri,3,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Eptatretus burgeri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Branchiostoma floridae,3,2,NA,NA,20,4,NA,NA,59,NA,1,NA
Branchiostoma lanceolatum,1,9,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Strongylocentrotus purpuratus,7,5,NA,1,NA,4,NA,1,NA,1,NA,NA
Lytechinus pictus,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Saccoglossus kowalevskii,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Timema monikensis,68,38,NA,5,4,29,1,NA,2,1,29,NA
Timema cristinae,65,53,NA,6,15,28,NA,8,6,NA,NA,NA
Timema douglasi,38,41,4,2,NA,32,NA,3,NA,NA,NA,4
Timema genevievae,10,56,NA,9,26,27,1,1,2,1,4,NA
Timema poppense,12,53,NA,2,17,27,NA,3,NA,5,49,NA
Timema shepardi,11,33,NA,2,20,13,NA,3,4,4,NA,NA
Timema bartmani,3,48,NA,NA,NA,25,NA,NA,NA,2,NA,NA
Ceuthophilus hesperus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drosophila willistoni,8,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Drosophila melanogaster,5,14,NA,1,1,3,NA,NA,NA,NA,NA,NA
Drosophila suzukii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drosophila nasuta,13,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Drosophila navojoa,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Drosophila grimshawi,1,3,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Scaptodrosophila lebanonensis,16,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Rhagoletis zephyria,4,3,NA,NA,4,NA,NA,1,NA,NA,NA,NA
Zeugodacus cucurbitae,2,NA,NA,NA,NA,1,NA,NA,7,NA,NA,NA
Bactrocera oleae,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Musca domestica,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Anopheles albimanus,3,5,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Anopheles aquasalis,2,1,1,NA,2,3,NA,NA,NA,NA,NA,NA
Anopheles gambiae,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uranotaenia lowii,3,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Aedes albopictus,1,4,NA,1,81,5,NA,2,NA,1,NA,NA
Toxorhynchites rutilus,4,4,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Sitodiplosis mosellana,3,1,NA,NA,NA,NA,NA,1,1,1,1,NA
Temnothorax curvispinosus,4,5,1,NA,NA,NA,NA,NA,NA,1,NA,NA
Trachymyrmex zeteki,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nylanderia fulva,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dinoponera quadriceps,1,2,NA,NA,2,1,NA,NA,NA,1,NA,NA
Osmia bicornis,3,4,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Megachile rotundata,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Colletes gigas,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Polistes dominula,3,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Trichogramma pretiosum,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leptopilina heterotoma,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cotesia glomerata,3,3,NA,1,NA,1,NA,NA,NA,NA,1,NA
Diachasma alloeum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cephus cinctus,7,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Diprion similis,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galleria mellonella,4,6,NA,2,NA,3,NA,NA,NA,NA,NA,NA
Amyelois transitella,1,3,3,1,NA,1,NA,NA,NA,NA,NA,NA
Plodia interpunctella,1,3,NA,NA,NA,1,NA,NA,2,NA,NA,NA
Ostrinia nubilalis,2,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Leptidea sinapis,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ithomia drymo,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maniola jurtina,1,2,NA,1,NA,NA,NA,1,NA,NA,NA,NA
Spodoptera frugiperda,1,4,NA,NA,NA,14,NA,1,NA,NA,NA,NA
Anthonomus grandis,10,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sitophilus oryzae,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Tribolium castaneum,1,12,NA,NA,1,4,NA,1,NA,2,NA,NA
Dalotia coriaria,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Chrysoperla carnea,4,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Diaphorina citri,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Acyrthosiphon pisum,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Macrosteles quadrilineatus,1,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Ischnura elegans,1,3,NA,NA,NA,2,NA,2,NA,NA,NA,NA
Folsomia candida,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penaeus monodon,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Procambarus clarkii,2,3,1,NA,NA,3,NA,NA,NA,1,NA,NA
Scylla paramamosain,1,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Amphibalanus amphitrite,1,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Eurytemora carolleeae,1,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Notodromas monacha,6,20,NA,NA,8,13,1,NA,3,NA,NA,NA
Cyprideis torosa,4,18,NA,NA,4,6,NA,1,5,1,NA,1
Darwinula stevensoni,2,20,NA,3,27,7,1,1,2,NA,4,NA
Megafenestra aurita,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipicephalus sanguineus,13,4,NA,NA,2,1,NA,1,NA,NA,NA,NA
Dermacentor andersoni,5,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Dermacentor silvarum,1,1,1,NA,NA,2,NA,NA,NA,1,NA,NA
Ornithodoros turicata,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panonychus citri,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Platynothrus peltifer,1,22,NA,NA,NA,13,NA,2,1,1,NA,1
Uloborus diversus,1,2,NA,NA,19,NA,NA,NA,NA,NA,NA,NA
Stegodyphus dumicola,1,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Limulus polyphemus,1,5,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Paramacrobiotus metropolitanus,2,1,NA,NA,3,1,NA,NA,2,NA,NA,NA
Caenorhabditis elegans,1,4,NA,NA,1,5,NA,1,1,NA,NA,NA
Dicrocoelium dendriticum,93,27,2,NA,4,6,NA,NA,NA,1,NA,1
Spirometra erinaceieuropaei,17,48,2,1,5,19,1,4,NA,NA,2,NA
Ylistrum balloti,25,7,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Pecten maximus,3,8,NA,NA,NA,1,NA,NA,NA,NA,1,NA
Mizuhopecten yessoensis,1,6,NA,NA,NA,3,NA,2,NA,NA,NA,NA
Saccostrea echinata,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Ostrea edulis,1,5,NA,1,5,2,1,NA,NA,NA,1,NA
Ruditapes philippinarum,3,3,NA,NA,1,5,NA,1,NA,NA,1,NA
Mercenaria mercenaria,3,8,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Dreissena polymorpha,3,9,NA,NA,2,3,NA,NA,NA,NA,NA,NA
Mya arenaria,2,3,NA,NA,NA,5,1,NA,NA,NA,NA,NA
Pomacea canaliculata,3,6,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Gigantopelta aegis,2,4,NA,NA,NA,1,NA,1,NA,NA,1,NA
Lottia gigantea,1,2,NA,NA,1,1,NA,NA,NA,1,NA,NA
Helobdella robusta,1,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Lineus longissimus,1,5,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Echinopora horrida,47,24,NA,4,58,9,1,1,2,NA,NA,1
Orbicella faveolata,1,4,NA,NA,3,1,NA,NA,NA,NA,NA,NA
Acropora muricata,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Stylophora pistillata,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Nematostella vectensis,2,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA
Exaiptasia diaphana,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bolinopsis microptera,2,2,NA,NA,2,1,NA,1,NA,NA,NA,NA
Corticium candelabrum,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Salpingoeca rosetta,12,4,NA,NA,2,2,NA,NA,NA,NA,NA,NA
Citrus cavaleriei,383,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus sinensis,95,1143,NA,NA,NA,3,NA,1,NA,NA,NA,NA
Citrus x limon,4,120,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
Citrus x clementina,1,417,1,4,NA,NA,NA,NA,NA,NA,NA,NA
Pistacia vera,1,6,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Brassica napus,18,26,NA,4,8,24,NA,6,21,2,1,NA
Camelina sativa,4,2,NA,NA,1,4,NA,NA,NA,NA,NA,NA
Arabidopsis lyrata,4,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Capsella rubella,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Tarenaya hassleriana,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Herrania umbratica,15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gossypium raimondii,1,3,NA,NA,NA,1,NA,2,NA,1,NA,NA
Gossypium hirsutum,1,16,1,2,NA,1,NA,NA,NA,NA,NA,NA
Durio zibethinus,1,3,NA,NA,1,3,NA,NA,NA,NA,NA,NA
Fragaria vesca,10,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Argentina anserina,3,2,NA,NA,NA,NA,NA,NA,1,NA,1,NA
Pyrus x bretschneideri,2,3,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Prunus armeniaca,1,50,NA,NA,NA,6,2,1,NA,2,NA,NA
Prunus dulcis,1,37,NA,2,3,7,NA,3,1,4,1,NA
Cannabis sativa,14,60,1,3,2,32,19,7,10,2,NA,NA
Ziziphus jujuba,5,32,NA,1,5,19,NA,1,NA,1,NA,1
Ficus carica,2,60,2,1,6,19,1,8,5,1,NA,NA
Populus trichocarpa,20,203,NA,21,NA,14,NA,2,NA,3,1,NA
Hevea brasiliensis,2,10,NA,NA,NA,4,NA,NA,NA,2,NA,NA
Jatropha curcas,2,4,NA,NA,3,NA,NA,3,NA,NA,NA,NA
Euphorbia lathyris,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricinus communis,1,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Malpighia emarginata,1,16,NA,NA,5,7,1,5,NA,NA,NA,1
Abrus precatorius,11,1,NA,NA,NA,NA,2,NA,NA,1,NA,NA
Medicago truncatula,1,9,NA,NA,12,4,4,38,5,5,NA,NA
Arachis stenosperma,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Arachis hypogaea,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prosopis alba,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Alnus glutinosa,4,181,NA,3,NA,48,NA,1,3,11,NA,NA
Betula pendula,3,631,NA,11,270,69,NA,NA,NA,33,NA,NA
Corylus avellana,2,197,NA,6,15,42,NA,1,NA,10,NA,5
Carya illinoinensis,1,15,NA,NA,2,NA,NA,NA,NA,1,NA,NA
Quercus suber,1,18,NA,NA,NA,4,NA,NA,NA,2,NA,NA
Tripterygium wilfordii,1,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Cucurbita maxima,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis retordii,30,30,NA,2,4,8,NA,2,1,1,1,NA
Vitis vinifera,5,82,4,3,3,18,NA,3,14,1,4,NA
Vitis riparia,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvia hispanica,23,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Salvia miltiorrhiza,2,2,NA,NA,NA,1,NA,2,NA,NA,NA,NA
Torenia fournieri,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sesamum indicum,5,7,NA,1,1,2,NA,5,NA,NA,NA,NA
Tabebuia rosea,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alonsoa meridionalis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coffea arabica,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Solanum lycopersicum,1,14,1,1,48,5,NA,8,NA,NA,NA,NA
Helianthus annuus,6,9,NA,2,1,NA,NA,NA,1,NA,NA,NA
Rhabdodendron amazonicum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amaranthus tricolor,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Digitaria exilis,10,39,NA,NA,29,15,NA,4,1,7,NA,1
Panicum hallii,1,5,NA,NA,1,3,NA,NA,NA,NA,NA,NA
Miscanthus floridulus,4,13,1,NA,NA,1,NA,1,NA,1,2,NA
Sorghum bicolor,1,8,NA,NA,1,1,NA,1,NA,NA,1,NA
Eragrostis tef,10,41,11,1,2,19,NA,2,7,3,NA,NA
Phragmites australis,3,8,NA,NA,64,1,NA,NA,4,NA,1,NA
Brachypodium distachyon,6,3,NA,NA,3,1,NA,1,NA,4,1,NA
Triticum dicoccoides,1,9,NA,8,NA,1,NA,1,NA,2,NA,NA
Triticum urartu,1,1,1,39,NA,1,NA,NA,NA,1,NA,NA
Oryza sativa,3,54,1,4,14,32,NA,1,16,6,NA,NA
Oryza minuta,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oryza brachyantha,1,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Ananas comosus,8,27,1,NA,3,9,2,8,2,3,1,NA
Musa acuminata,29,25,NA,9,1,21,1,2,2,1,7,NA
Zingiber officinale,1,11,NA,NA,NA,3,1,NA,NA,NA,NA,NA
Phoenix dactylifera,2,7,NA,NA,NA,1,1,NA,NA,NA,NA,NA
Spirodela intermedia,2,11,NA,1,9,8,3,NA,NA,1,NA,NA
Papaver somniferum,2,10,1,NA,NA,3,NA,2,NA,NA,NA,NA
Macadamia integrifolia,1,4,NA,NA,2,1,NA,NA,NA,NA,NA,NA
Chamaecyparis obtusa,6,51,NA,1,NA,5,NA,NA,NA,2,NA,NA
Chamaecyparis formosensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Selaginella moellendorffii,3,4,NA,NA,NA,4,NA,NA,NA,NA,1,NA
Chlamydomonas reinhardtii,13,10,NA,NA,1,7,NA,1,NA,NA,NA,NA
Monoraphidium neglectum,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bathycoccus prasinos,1,8,NA,NA,NA,5,NA,1,NA,NA,1,NA
Mantoniella tinhauana,1,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Trypanosoma vivax,7,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Vickermania ingenoplastis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leishmania mexicana,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Naegleria lovaniensis,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Cyclospora cayetanensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eimeria tenella,1,6,NA,NA,NA,11,NA,1,NA,NA,NA,NA
Toxoplasma gondii,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,1
Plasmodium fragile,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Tetrahymena thermophila,1,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA
Phytophthora sojae,1,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Phytophthora infestans,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thalassiosira pseudonana,1,1,38,NA,16,NA,NA,NA,NA,NA,NA,NA
Phaeodactylum tricornutum,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Dictyostelium discoideum,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Acytostelium subglobosum,2,2,1,NA,NA,NA,1,NA,NA,1,NA,NA
Emiliania huxleyi,6,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gracilaria salicornia,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thecamonas trahens,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Natronococcus sp. CG52,49,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Natronorubrum aibiense,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natribaculum breve,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natrarchaeobaculum sulfurireducens,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloterrigena salifodinae,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloplanus sp. CK5-1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloplanus aerogenes,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloprofundus sp. MHR1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Halorubrum lacusprofundi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halobaculum sp. XH14,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloferax gibbonsii,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Halorussus vallis,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorussus salilacus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanolobus sp. WCC4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanosarcina barkeri,1,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Methanoregula boonei,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured marine group II/III euryarchaeote KM3_149_A03,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermoplasmatales archaeon,50,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Thermoplasmata archaeon,12,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Infirmifilum lucidum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ignicoccus hospitalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Bathyarchaeota archaeon,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ackermannviridae sp.,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caudoviricetes sp.,60,70,34,57,17,28,1,2,1,5,3,3
Vibrio phage VP16T,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marine virus AFVG_250M336,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oceanospirillum phage vB_OliS_GJ44,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Mediterranean phage uvMED,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Caudovirales phage,1,6,NA,NA,3,3,NA,NA,10,NA,NA,NA
Nilusvirus ssm2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marine virus AFVG_117M36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Severe acute respiratory syndrome-related coronavirus,27,NA,63,NA,NA,NA,NA,NA,6,7,2,NA
Avian coronavirus,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Norwalk virus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Narcissus yellow stripe virus,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubivirus rubellae,1,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA
Ligustrum mosaic virus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tombusviridae sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Human immunodeficiency virus 1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Tasmanian devil-associated polyoma-like virus 2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
eukaryotic synthetic construct,12,56,NA,63,NA,NA,NA,NA,NA,NA,NA,NA
Human artificial chromosome vector 21HAC4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
synthetic construct,1,7,NA,NA,NA,NA,2,NA,5,NA,NA,NA
uncultured organism,1,13,NA,NA,NA,6,NA,2,NA,2,NA,NA
